stopID,stop_Cname,stop_Ename,lon,lat,address
57302,德行東路,Dexing E. Rd.,121.53204699999999,25.109121,德行東路
57303,蘭雅國中,Lanya Junior High School,121.53065017431999,25.1095102588294,忠誠路二段25號同向
57305,市立臺北特教學校,Taipei Municipal School of Special Education,121.534692981633,25.1173302889076,忠誠路二段247號同向(向北)
57306,三玉宮,Sanyu Temple,121.5311071,25.11823857,天母東路1之7號同向
57308,天玉里,Tianyu Villiage,121.52671770000002,25.12118051,天母北路59號同向(向北)
13315,週美里一,Zhoumei Village 1,121.581993,25.056132,新明路298巷12號前(向南)
13321,松山農會,Songshan Farmers Association,121.57401492539101,25.0500527187499,八德路四段641號同向
13323,饒河街觀光夜市(塔悠),Raohe St. Night Market (Tayou),121.571871,25.050387,台北市八德路4段489號
13325,南松山(塔悠),Nansongshan(Tayou),121.57031200000002,25.052118,塔悠路
24700,新湖一路口,Xinhu 1st. Rd. Entrance,121.578858331191,25.0605916742291,舊宗路一段128號南側(向南)
24701,潭美國小(舊宗),Tanmei Elementary School(Jiuzong),121.580495,25.058297,舊宗路一段36號
130114,社園里,Sheyuan Li,121.5079873,25.08905628,延平北路六段114號
16639,水塔,Water Tower,121.57496299999998,25.018561,景雲街600巷同向
15847,社子消防分隊,Shezi Fire Squad,121.51099440000002,25.07952198,台北市辛亥路同向
15849,污水處理廠,Sewage Treatment Plant,121.5118,25.07605,延平北路四段237號同向
15851,老師里,Laoshi Villiage,121.5115542,25.07205633,酒泉街170號同向(向東)
15853,酒泉街,JiuQuan-ChongQing Intersection,121.5133789,25.07204184,酒泉街112號
15855,大龍峒保安宮,Dalongtong Baoan Temple,121.5154577,25.07195442,庫倫街62號
15861,花博公園,Taipei Expo Park,121.52129520000001,25.06841334,民族西路同向
15863,大同大學,Tatung U.,121.5242636,25.06834316,大同大學(美術公園)
15865,景福宮,Jingfu Temple,121.5255625,25.06725254,林森北路626號同向
15869,新興國中,Xinxing Junior High School,121.52551059999999,25.06108573,林森北路476號對向
15871,聚盛里,Jusheng village,121.52548999999999,25.05883,林森北路382號同向(向南)
15873,華泰飯店,Gloria Hotel,121.52445,25.058139999999998,民生東路一段25號同向
15875,馬偕醫院,Mackay Memorial Hospital,121.5222969,25.05799427,民生西路15號同向
15877,捷運雙連站,MRT Shuanglian,121.519034332355,25.0575481163977,民生西路105號(向西)
15879,靜修女中,Blessed Imelda Girls High School,121.5149159,25.05716475,民生西路245號同向
15881,迪化街,Dihua St.,121.5109512834,25.057056152271,民生西路353號同向
44382,南京建國路口,Nanjing & Jianguo Intersection,121.537271345417,25.052089688784598,南京東路三段上近建國北路二段同向
44383,捷運松江南京站,MRT Songjiang Nanjing Sta.,121.53330204712299,25.0521144980622,松江路115號同向(捷運松江南京站4號出口)(向西)
45130,南京龍江路口,Nanjing & Longjiang Intersection,121.540168930921,25.05188830698669,南京東路三段上近龍江路同向
11347,三民國小,Sanmin Elementary School,121.5640618,25.06308194,民權東路五段1號同向
11355,民權復興路口,Minquan and Fuxing Intersection,121.5446524,25.06222037,民權東路三段(向西)
11357,民權龍江路口,Minquan and Longjiang Intersection,121.54127521889099,25.0623959365736,民權東路三段(向西)
11359,民權建國路口,MinQuan-Jianguo Intersection,121.53746000000001,25.06248317,民權東路二段上近建國北路二段向西
125377,聯合醫院忠孝院區,"TCUH, Zhongxiao Branch",121.58573600000001,25.048227,忠孝東路六段150號同向
125378,國華新村,Guohua New Village,121.587873523899,25.0488726204446,忠孝東路六段238號同向
125379,陸軍後勤指揮部,Army Logistics Command,121.59096000000001,25.04964,忠孝東路六段326號旁同向
125380,捷運昆陽站,MRT Kunyang,121.594275,25.05036,忠孝東路六段458號
125381,南港機廠,Nangang Depot,121.60343799999998,25.05158664,忠孝東路7段124巷17弄
125382,捷運南港站,MRT Nangang Sta.,121.60835,25.052114000000003,捷運南港站2號出口東側(向東)
125383,工程營產中心,Engineering Production and Logistics Center,121.61032990000001,25.05233346,忠孝東路六段481之1號對向(向東)
125384,國家文官學院,National Academy of Civil Service,121.6139003,25.05281991,忠孝東路七段585號同向
125385,誠正國中,Chengzheng Junior High School,121.615865875754,25.051803690453898,研究院路一段114號同向
125386,南港水廠,Nangang Water Plant,121.615625,25.049543,研究院路一段187號對面
10001,南港分局(重陽),Nangang Police Dist.(Chongyang),121.596717,25.055560999999997,重陽路30號(向東)
10003,中國電視公司,China Television Company,121.59918,25.05646,重陽路120號同向
10005,東新國小,Dongxin Elementary School,121.6020404,25.05746843,重陽路269號對面(向東)
10007,興華路,Xinghua Rd.,121.60544240000002,25.05709835,興華路100號同向
10009,南港行政中心,Nangang Dist. Admin. Center,121.60708195059601,25.0543759163622,南港路一段
10013,南港軟體園區南站,Nangang Software Park S.,121.6141291,25.05641711,三重路19-12號對向
10015,南港軟體園區北站,Nangang Software Park N.,121.61437430000001,25.05961545,三重路39號對向
10017,捷運東湖站(南湖高中),MRT Donghu Sta. (Nanhu High School),121.61141599999999,25.066845,康寧路三段247號
10019,明湖國中,Minghu Junior High School,121.61164224995301,25.0702607638519,康寧路三段71號對向
10021,明湖國小(公共電視台),Minghu Elementary School(PTS),121.609308386226,25.0718101504888,康寧路三段79號同向(向西)
10025,民權隧道,MinQuan Tunnel,121.6048395,25.0723674,民權東路六段467號同向
10029,民權東路六段(民權敦品),Minquan E. Rd. Sec. 6 (Minquan Dunpin) ,121.5984,25.06726047,台北市內湖區民權東路六段207號同向(向西)
10031,國防醫學院(網球中心),National Defense Medical Center(Taipei Tennis Center),121.59613,25.06831,民權東路六段173號向西20M同向
10033,福華商場,Fuhua Market,121.59362,25.06897,民權東路六段131號同向
14999,海巡署一,Coast Guard Administration 1,121.55878340000001,24.99238885,興隆路三段197號同向
11389,民權復興路口,Minquan and Fuxing Intersection,121.5438692,25.06227185,民權東路三段(向東)
11391,民權敦化路口,Minquan and Dunhua Intersection,121.5477304,25.06203825,民權東路三段上近敦化北路同向(向東)
11393,民權東路口,Minquan E. Rd. Entrance,121.552,25.06145,台北市民權東路四段107巷口旁(向東)
11397,民權公園,Minquan Park,121.5573,25.06199574,北市民權東路四段85號(向東)
11401,三民國小,Sanmin Elementary School,121.56362,25.062829999999998,民權東路五段14號
11403,民權大橋,MinQuan Bridge,121.579477870198,25.066876801458,民權東路六段13之15號對向
13563,軍人公墓,Soldiers Public Cemetry,121.6121944,25.033295499999998,研究院路3段175號南側35公尺
13565,凌雲站,Lingyun Stop,121.61448946068998,25.034612183887898,研究院路三段50號對面(向東)
13567,九如里二,Jiuru Villiage 2,121.61612,25.034863,研究院路三段37號同向(向東)
13569,凌雲五村,Lingyun Village 5,121.61695169081001,25.035872068306,研究院路三段10巷巷口對面(向北)
13571,九如里一,Jiuru Villiage 1,121.61702360000001,25.03770122,研究院路二段174號對向(向北)
13573,胡適公園,Hushih Park,121.61763300000001,25.040597,研究院路二段130號對向
13575,中研院,Academia Sinica,121.616561,25.043422,研究院路二段128號對向
13579,圓拱橋,Yuangong Bridge,121.615728,25.047462,研究院路二段7號同向
13581,南港水廠,Nangang Water Plant,121.615949245107,25.049379013506687,研究院路二段1號
13585,國家文官學院,Nat'l Civil Service Institute,121.61455670000001,25.05311326,忠孝東路七段576號同向(向西)
13587,工程營產中心,Engineering Production and Logistics Center,121.61046499999999,25.05265346,忠孝東路七段506號對面(向西)
13589,捷運南港站,MRT Nangang Sta.,121.608351845297,25.052367303502106,忠孝東路7段捷運3號出口(向西)
13593,捷運昆陽站,MRT Kunyang,121.59316499999998,25.050345999999998,忠孝東路6段422號對面(向西)
20647,捷運劍潭站(北藝中心),MRT Jiantan Sta.(Taipei Performing Arts Center),121.524923,25.084914,基河路捷運劍潭站1號出口南側(向北)
13327,發電所(西松高中),Power Sta. (Xisong High School),121.569875,25.055027,台北市松山區塔悠路舊宗二號公園前
13329,新東里,Xindong Villiage,121.569393769344,25.0577179708185,塔悠路215號前(向北)
13331,新東街口,Xindong St. Entrance,121.5663967,25.05927213,民生東路五段238號同向
13333,民生社區活動中心,Minsheng Activity Center,121.56114456869699,25.058808540179,民生東路五段135號前
13337,介壽國中,Jieshou Junior High School,121.55604442901699,25.058415078013,民生東路五段25號同向(向西)
13339,公教住宅,Civil Service Housing,121.5518977,25.0580997,民生東路四段105號同向
13341,民生敦化路口,Minsheng & Dunhua Intersection,121.5468517,25.05785197,民生東路三段119號同向(向西)
13345,民生東路口,Minsheng E. Rd. Entrance,121.54438799999998,25.05811700000001,復興北路301號
13347,捷運中山國中站,MRT Zhongshan Junior High School,121.544405,25.060855,復興北路386號對向
45209,南港,Nangang,121.613658744034,25.0553944295881,南港路一段120號(向西)
45210,南港高工(南港路),Nangang Vocational High School(Nangang Rd.),121.609776304165,25.0549683149017,南港路一段116號
10787,民權大橋,Minquan Bridge,121.579477870198,25.066876801458,民權東路六段13之15號對向
10789,時報廣場,China Times Daily News Square,121.58212115754,25.0680848776157,民權東路6段46巷巷口東側40公尺(向東)
10791,麗寶大樓,Libao Building,121.5827383434,25.0704083578383,瑞光路32號同向
10793,公館山,Gongguanshan,121.581177,25.071952,瑞光路104號同向
10795,瑞光路,Ruiguang St.,121.5776,25.07474699,瑞光路245號前候車亭
10797,內湖運動中心,Neihu Sports Center,121.57558799078699,25.077240508774,港墘路151號同向
10799,捷運港墘站(內湖高工),MRT Gangqian(Neihu Vocational High School),121.57610868441002,25.079836602136503,內湖路一段679號同向(向西)
10801,麗山國中,Lishan Jr. High School,121.57386034302401,25.0806380998734,內湖路一段619號前
10803,麗山街,Lishan St.,121.571386,25.08147300000001,內湖路一段427號
10805,恕德家商,Shude High School of Commerce and Home Economics,121.569461375068,25.082118261496,內湖路一段367號同向
10807,捷運西湖站,MRT Xihu,121.56586814397801,25.0824213906562,內湖路一段367號
10811,文湖國小,Wenhu Elementary School,121.561535778783,25.084381006258397,內湖路一段99號同向
10819,明水路一,Mingshui Rd. 1,121.5508825,25.08303261,明水路655號前
44897,士林官邸(中正),Chiang Kai-Shek Shilin Residence,121.53143999999999,25.0965,中正路與雨農路交叉口同向
44898,福林國小,Fulin Elementary School,121.52976000000001,25.0962,中正路104巷口同向
44899,捷運士林站(中正),MRT Shilin Sta.(Zhongzheng),121.52662244347201,25.095583151413887,中正路210號同向(向西)
44900,士林國中,Shilin Jr. High School,121.523354234095,25.0948726073598,中正路323號
44901,士林區行政中心(基河),Shilin Admin. Center,121.5204072,25.09264511,台北市士林區基河路258號(向東)
44902,公教住宅,Civil Service Housing,121.52202,25.090510000000002,基河路190號
45131,捷運南京復興站,MRT Nanjing Fuxing Station,121.543561439976,25.0518040049938,南京東路三段上近復興北路同向
45132,南京敦化路口(小巨蛋),Nanjing & Dunhua Intersection(Taipei Arena),121.548353475095,25.051703508400607,南京東路三段上近敦化北路同向(向東)
45133,南京寧安街口,Nanjing & Ningan Intersection,121.554737344497,25.051548843284106,南京東路四段+寧安街口同向(向東)
45134,南京三民路口,Nanjing & Sanmin Intersection,121.56044780496,25.051445586894197,南京東路五段+三民路同向
45135,南京公寓(捷運南京三民),Nanjing Apartment(MRT Nanjing Sanmin),121.56653568329901,25.0512559293088,南京東路五段225號同向
45136,南松山(南京),Nansongshan(Nanjing),121.569075,25.051079,南京東路五段348號同向(向東)
45137,饒河街觀光夜市(塔悠),Raohe St. Night Market,121.571331,25.050545,塔悠路20號同向
45139,松山車站(八德),Songshan Station(Bade),121.577246475627,25.0499755097464,八德路四段686號同向
45140,玉成里,Yucheng Villiage,121.58098318132,25.050867119699998,八德路四段800號(向東)
45141,松山磚廠,Songshan Brick Factory,121.584201721401,25.052203296391,南港路三段141號同向
45142,南港路三段,Nangang Rd. Sec. 3,121.58722890000001,25.05293617,南港路三段97號同向
45143,中華賓士,Mercedes Benz Taiwan,121.58966185253,25.0532865000253,南港路53號同向
45144,玉成國小,Yucheng Elementary School,121.5921075,25.05408309,南港路三段7號同向
45145,土地公廟,Tudigong Temple,121.596292330392,25.0543174926906,南港路二段
45146,東明里/臺北流行音樂中心,Dongming Villiage/Taipei Music Center,121.59813953300699,25.053841499168897,南港路二段212號對向(向東)
20117,台灣通用,Taiwan General Instrument Company,121.42976000000002,25.009439999999998,民安西路454號同向
20118,大唐江山,Datang Jiangshan,121.43175,25.00783,民安西路468弄2號同向
20119,正豐,Zhengfeng,121.432917999435,25.007471722558304,新樹路541號
20120,家麒新天地,Jiaqixintiandi,121.432869,25.010698,新樹路527號新樹064號燈桿往南10公尺
20121,西盛館,Xishengguan,121.43272759999998,25.01294458,新樹路465號
12053,西湖圖書館(湖光教會),Xihu Library(Huguang Church),121.578530509275,25.078723231949,內湖路一段596號
12055,湖光國宅,Huguang Public Housing,121.58159720979201,25.078356920229602,文德路48號同向
12057,捷運文德站(碧湖公園),MRT Wende Sta.(Bihu Park),121.5841327,25.07840172,文德路143號同向(向東)
12059,內湖高中,Neihu High School,121.587565869008,25.078703581233892,文德路235號對向
12061,成功路三段,Chenggong Rd. Sec. 3,121.589939880159,25.0796177267452,成功路三段141號
125387,圓拱橋,Yuangong Bridge,121.61536299999999,25.047199,研究院路二段20號同向
25643,圳內,Zhounei,121.5319793,25.15990931,東昇路201號路燈編號O63號對面
142255,廈安里,Shaan Villiage,121.50408568455,25.0305627556618,台北市中華路二段142號(向南)
142256,西藏路,Xizang Rd.,121.5015488,25.02974063,西藏路252號同向(向西)
142257,西藏路,Xizang Rd.,121.5020893,25.02959932,西藏路127號同向(向東)
142258,廈安里,Shaan Villiage,121.50416814678101,25.0306970667598,中華路二段171號同向(向北)
57786,深坑,Shenkeng,121.61212861562201,25.001140592178697,北深路191號對向
57784,台新工廠,Taixin Factory,121.60600921462,25.001691820229002,北深路三段106號同向
57785,深坑郵局,Shenkeng Post Office,121.609715380116,25.0009612914181,北深路三段143號對向
57787,深坑區公所,Shenkeng Township Office,121.614846681896,25.0024231544723,北深路二段156號對面
57788,深坑國小,Shenkeng Elementary School,121.616570605411,25.003092233657604,北深路二段123號巷旁
57789,變電所,Transformer Sta.,121.619062477439,25.004071295654306,北深路二段63號
57790,民華影城,Minghua Movie City,121.62110021035,25.008343194934806,深南路上75A87杆北側
56521,捷運動物園站,MRT Taipei Zoo Sta.,121.580221,24.998820000000002,新光路二段38號對向
56522,萬壽橋頭(新光),Wanshou Qiaotou(Xinguang),121.57372560313101,24.9935042275141,新光路一段164號對向
56523,萬壽橋頭(秀明),Wanshou Qiaotou,121.5742290995,24.9916682235675,秀明路二段8號同向
56524,萬興國小,Wanxing Elementary School,121.576757,24.989679000000002,秀明路二段114號同向(向南)
15885,延平宮,YanPing Temple,121.50709679999999,25.05364601,地標同向
15887,聯合醫院中興院區(西寧),TCUH Zhongxin Branch(Xining),121.5084,25.05126,地標同向
15889,南京西寧路口,Nanjing & Xining Intersection,121.508817,25.054005,南京西路265號
15891,民生西寧路口,Minsheng and Xining Intersection,121.5090487,25.05638868,西寧北路85號同向
15893,迪化街,Dihua St.,121.5113363,25.05695365,民生西路330號同向
15899,捷運雙連站,MRT Shuanglian,121.519465,25.05746263,民生西路142號同向
20649,捷運士林站(中正),MRT Shilin Sta.(Zhongzheng),121.52578999999999,25.095181,中正路243號
20650,福林國小,Fulin Elementary School,121.52906000000002,25.09592,中正路115號同向
20651,士林官邸(中正),Chiang Kai-Shek Shilin Residence,121.53139499999999,25.096324,中正路與福林路交叉口西南側候車亭
20653,岩山里,Yanshan Villiage,121.537708683954,25.101779204864002,仰德大道一段24巷1號旁(向北)
20654,岩山里一,Yenshan Villiage 1,121.53702433513,25.1035131480372,仰德大道一段19號對向(向北)
20655,芝蘭新村,Zhilan New Village,121.536903542185,25.106942403666306,仰德大道一段上過圓環旁
11407,麗寶大樓,Libao Building,121.5827383434,25.0704083578383,瑞光路32號同向
11411,瑞光路,Ruiguang St.,121.5776,25.07474699,瑞光路245號前候車亭
11413,陽光街,Yangguang St.,121.576692,25.073056,陽光街266號同向(向東)
11415,瑞陽三號公園,Wende Police Substation,121.58221200000001,25.074897,臺北市文德路66巷113弄口西側(向東)
11417,紫陽,Ziyang,121.58466999999999,25.074920000000002,陽光街102號同向
11419,內湖國中,Neihu Jr. High School,121.58783999999999,25.07696,陽光街1號同向
11421,成功路三段,Chenggong Rd. Sec. 3,121.589939880159,25.0796177267452,成功路三段141號
16493,三軍總醫院(南華高中),Tri-Service General Hospital (Nanhua Senior High School),121.53108600000002,25.015792,台北市汀洲路3段56號前
16495,自來水博物館(太子學舍),Water Museum(Dormitory of Prince),121.53098999999999,25.01424,地標同向
16497,思源路口,Siyuan Rd. Entrance,121.52672,25.014416,水源路7之3號
16499,客家文化主題公園(師大路),Taipei City Hakka Cultural Park（Shida Rd.）,121.52402859999998,25.02074889,金門街17巷口對面
16505,捷運公館站,MRT Gongguan,121.534722,25.014321,羅斯福路四段上近舟山路同向
16507,公館,Gongguan,121.53853083111099,25.012096354684505,基隆路四段75號西側
16509,臺灣科技大學,NTUST,121.540148830658,25.013453070361198,基隆路四段43號對面(155巷口對面)(向東)
16511,臺大癌醫(基隆路),NTU Cancer Center(Keelung Rd.),121.542468,25.015403,基隆路三段155巷口西側10公尺同向
16515,自來水處(辛亥),Taipei Water Department(Xinhai ),121.54798000000001,25.01748,辛亥路三段200號同向
16517,青峰活動中心,Qingfong Activity Center,121.55133000000001,25.01517,辛亥路三段292號上游30公尺同向
16519,辛亥國小,Xinhai Elementary School,121.55847255429701,25.006882553836004,辛亥路四段87號對面(向南)
16521,捷運辛亥站一,MRT Hsinhai Station (I),121.55586888955,25.003074756861,辛亥路四段130號巷口
16523,捷運辛亥站,MRT Xinhai Sta.,121.55672387454099,25.004461343863397,台北市文山區辛亥路四段132號(向南)
207192,福美站,Fu Mei Stop,121.504473,25.10037,臺北市福美路222號對面(向東)
44922,捷運東湖站(南湖高中),MRT Donghu Sta. (Nanhu High School),121.61141599999999,25.066845,捷運東湖站2號出口北側
44923,明湖國中,Minghu Junior High School,121.61164224995301,25.0702607638519,康寧路三段71號對向
44925,捷運葫洲站(康寧專校),MRT Huzhou Sta.(Kangning Junior College of Medical Care Management),121.607610913193,25.072621306652604,康寧路三段37號同向(向西)
44926,康寧醫院,Kangning Hospital,121.60724509999999,25.07543061,成功路五段434號同向(向北)
44927,黃石公廟,HuangshigongTemple,121.607197,25.078107,成功路街五段350號
44928,大湖公園,DahuPark,121.6052,25.0831,成功路5段170巷同向
44929,捷運大湖公園站,MRT Dahu Park Sta.,121.6025457,25.08373507,捷運大湖公園站一號出口同向(向西)
44539,文和橋,Wenhe Bridge,121.595183821322,25.0022030300169,木柵路五段同向
44540,草地尾,Caodiwei,121.59801995867599,25.0047543495442,北深路三段299號同向
44541,萬順寮,Wanshunliao,121.600788292728,25.003853845332397,北深路三段210號
44542,東南科技大學,Tungnan U.,121.603377901623,25.002820668951696,北深路三段91-118號對向
44543,台新工廠,Taixin Factory,121.60600921462,25.001691820229002,北深路三段106號同向
44544,深坑郵局,Shenkeng Post Office,121.609715380116,25.0009612914181,北深路三段143號對向
44545,深坑,Shenkeng,121.61212861562201,25.001140592178697,北深路191號對向
44547,深坑國小,Shenkeng Elementary School,121.616570605411,25.003092233657604,北深路二段123號巷旁
44548,變電所,Transformer Sta.,121.619062477439,25.004071295654306,北深路二段63號
44549,草地頭,Caoditou,121.622497028375,25.0049371027771,北深路一段361號同向
44550,深美橋,Shenmei Bridge,121.624020061467,25.0055271968746,蘇府王爺廟斜對面
44551,翠谷山莊,Cuigu Shanzhuang,121.627349608668,25.0074878072725,翠谷街1號
44552,賴仲坑,Laizhongkeng,121.62984221454599,25.008737206079307,北深路一段260號同向
44553,土庫,Tuku,121.632894136899,25.0109208814515,北深路一段163號前
44554,僑新新村,Qiaoxin New Village,121.635802,25.01065,北深路一段84號同向
44555,北深松柏街口,Beichen & Songbo Intersection,121.638291795917,25.010492688495397,北深路一段43號對向
44556,八分寮,Bafenliao,121.64135312895901,25.0111469447585,北深路一段38號同向
207193,三王宮,Sanwang Temple,121.505559,25.100386,臺北市福美路180號對面(向東)
207194,兒童新樂園,Taipei Children's Amusement Park,121.515098386776,25.096213373228,承德士商路口東側150公尺(向東)
207199,士林監理站,Shilin Motor Vehicles Office,121.5142108,25.09300599,通河東街二段26號前(向南)
45167,樟江大橋,Zhangjiang Bridge,121.6447007,25.07573198,地標同向
45168,半島花園,Zhangjiang Bridge 2,121.643781,25.073991,樟樹二路352號同向(向西)
45169,福安宮,Fuan Temple,121.641383,25.070234,樟樹二路327號同向(向南)
45170,厚德里,Houde Li,121.6406983,25.06851789,樟樹二路281號同向
45171,樟樹國際實中,Jhangshu International Creative Technical High School,121.63978,25.065279999999998,樟樹二路122號同向(向南)
45172,忠孝里活動中心,Zhongxiao Li Community Center,121.63970069999999,25.06315929,地標同向
29059,士林簡易庭,Shilin Small Claims Court,121.51261000000001,25.08192,重慶北路四段81號同向
29078,涼州重慶路口,Liangzhou and Chongqing Intersection,121.5135455,25.06066906,涼州路上近重慶路二段同向
45279,捷運南港展覽館站(南港路),MRT Nangang Exhibition Center Sta. (Nangang Rd.),121.617965105741,25.0548787451546,南港路1段34號對面
45280,橫科,Hengke,121.62138,25.05483,大同路一段4號同向
45281,富信飯店,Fusin Hotel,121.632071,25.055782999999998,汐止區大同路一段154號(向北)
45282,南樟樹灣,South Zhang Shu River Band,121.635071,25.057776999999998,大同路一段290號(向東)
45283,樟樹灣,Zhang Shu Wan,121.638064203222,25.059053346946996,大同路一段503號同向(向東)
45284,聯合報總部,United Daily News,121.64178799999999,25.060698000000002,大同路一段415號對向(向東)
45286,汐科站南站,Xike Science Park Sta. S.,121.647218863307,25.0628093007884,大同路二段11號同向
45287,汐科站北站,Xike Science Park Sta. N.,121.6522,25.064076999999997,大同路二段191號同向
45288,汐止國小,Xizhi Elementary School,121.654922,25.066251,大同路二段329-343號對向(向東)
45289,汐止國中,Xizhi Junior High School,121.65876599999999,25.067099,大同路二段394號對向(向東)
45290,汐止,Xizhi,121.66202,25.06908,大同路二段535號同向
45291,國泰醫院,Qiaodong Li,121.664975448666,25.0716573015275,茄苳路3-37號對向
15901,馬偕醫院,Mackay Memorial Hospital,121.5215461,25.05773178,民生西路44號同向
15903,華泰飯店,Gloria Hotel,121.52481999999999,25.05794,民生東路一段32號同向
15905,聚盛里,Jusheng village,121.52563,25.05865,林森北路382號對向(向北)
15907,新興國中,Xinxing Junior High School,121.5257163,25.06130893,林森北路477號
15909,中山國小,Zhongshan Elementary School,121.52571999999999,25.06352,林森北路530號
16665,世貿中心(莊敬),World Trade Center (Zhuangjing),121.56127,25.031446,莊敬路168號
16669,市政府(松智),Taipei City Hall(Songzhi ),121.56534340000002,25.03683458,松智路市政府東側
16671,捷運市政府站,MRT Taipei City Hall Sta.,121.565349363034,25.0410572691565,忠孝東路五段17號對向
16713,故宮博物院(正館),National Palace Museum (I),121.54907,25.10199,故宮博物院山上院區
16715,故宮路口,Gugong Rd. Entrance,121.54593277049999,25.098068128396,至善路二段96號對向
16717,中影文化城,CMPC Movie City,121.543765927365,25.0972634661547,至善路二段5號同向
16719,東吳大學(錢穆故居),Soochow University,121.541307,25.097410999999997,至善路一段139號同向
16721,梅林新村,Meilin New Village,121.539849,25.097585000000002,至善路一段138巷對向
30580,台貿一村,Taimao Village 1,121.492320399314,24.996556835322103,連城路235號同向
30581,中和國稅局,National Taxation Bureau Jhonghe Office,121.495123116568,24.998169663018302,連城路183號同向(向東)
30583,泰和街,Taihe St.,121.49964240000001,25.00051177,泰和街28號同向
30584,中和廟口,Zhonghe Temple,121.50131299999998,25.000359,中和路84號(向東)
30585,中和派出所,Zhonghe Police Substation,121.50276973650601,24.999695464453396,中和路114號同向
30586,南山高中,Nanshan High School,121.5048263,24.99965591,中和路188號同向
30588,華泰新城,Huatai New Village,121.50911,25.000387,中和路411號同向
30589,捷運永安市場站,MRT Yongan Market Sta.,121.51138799999998,25.00296,中和路388號同向
30590,永和路口,Yonghe Rd. Entrance,121.512837,25.004572,永和路一段12號同向(向北)
30592,樂華夜市,Lehua Shangquan,121.51411759999999,25.00856393,永和路一段156號
30593,捷運頂溪站,MRT Dingxi Sta.,121.515273,25.01258,永和路二段80號
30594,中正橋頭,Zhongzheng Bridge,121.5162239,25.01604284,永和路二段322號同向
30595,重慶南路三段(中正橋),Chongqing S. Road Sec. 3(Zhongzheng Bridge),121.51689883907801,25.024254663784102,重慶南路三段
30596,和平西路一段,Heping W. Rd. 1,121.51751000000002,25.026752,和平西路一段104號對向
30597,南福板溪(南昌公園),Nanfu Banxi(Nanchang Park),121.52066,25.02661,臺北市和平西路一段38號
16525,興隆路口(辛亥),Xinglong Rd. Entrance (Xinhai),121.555044388608,25.0018467021494,辛亥路四段234號同向(向南)
16527,捷運萬芳醫院站,MRT Wanfang Hospital Sta.,121.556845,24.999571,興隆路三段84-96號(向東)
16531,海巡署,Coast Guard Administration,121.559493216995,24.99467041390261,興隆路三段296號同向
16539,再興中學,Zaixing High School,121.559397779257,24.9888253106036,木柵路二段21號同向
16541,中興公寓,Zhongxing Apartment,121.556489526679,24.9885175064144,木柵路一段366號對向
16543,永建國小,Yongjian Elementary School,121.555474,24.9884186896602,木柵路一段290之1號對面
56996,故宮路口,Gugong Rd. Entrance,121.54593277049999,25.098068128396,至善路二段96號對向
56997,雨農國小,Yunong Elementary School,121.53074,25.1045,雨聲街87-99號對面
21405,聯合醫院(三重院區),Sanchong Hospital,121.49077,25.06145,中山路2號對向
21406,三重區公所(新北大道),Sanchong City Office,121.488152,25.061474,中山路25號
21407,中華路口,Zhonghua Rd. Entrance,121.4832,25.0615,中山路124號對向
21409,新北大道路口,New Taipei Blvd . Entrance,121.464221,25.061176,中山路1段22號
21411,頭前國中(中原路),Touqian Junior High School(Zhongyuan Rd.),121.458579,25.054469,中原路33號對面
21413,聯邦社區,Lianbang Community,121.452804,25.051113,中華路二段127號同向
21414,中港,Zhonggang,121.451623157219,25.0492912897265,幸福路643號
21415,中和街口,Zhonghe St. Intersection,121.44876200000002,25.049156,幸福路730號(向西)
21416,新莊高中(中平路),Xinzhuang High School(Zhongping Rd.),121.4448672,25.04956252,中平路256號(向北)
21417,中平國中,Zhongping Junior High School,121.44468,25.05186,中平路304號
21418,中原路,Zhongyuan Rd.,121.44715,25.05416,中原路317號同向
21442,中原里,Zhongyuan Li,121.45040731448299,25.054415479901,中原路112號
21443,中原路,Zhongyuan Rd.,121.44736999999999,25.05436,中原路303號同向
21444,中平國中,Zhongping Junior High School,121.44468,25.05186,中平路363號同向(向南)
21445,新莊高中(中平路),Xinzhuang High School(Zhongping Rd.),121.44465829999999,25.04961766,中平路265號同向(向南)
21446,中和街口,Zhonghe St. Intersection,121.44856100000001,25.049077,幸福路743號同向(向東)
21448,幸福中華路口,Xingfu & Zhonghua Intersection,121.45348600000001,25.049192,幸福路591號同向(向東)
21452,頭前派出所,Touqian Police Substation,121.465617,25.048181,化成路135號同向(向南)
21453,化成路,Huacheng Rd.,121.46467,25.04256,化成路18號同向
21454,金陵女中,Ginling Girls' High School,121.4665635,25.042747100000003,重新路五段656號同向(向北)
21455,中興街口,Zhongxing St. Entrance,121.469408,25.045403,重新路五段592號同向(向北)
21456,五谷王廟,Wuguwang Temple,121.47402849999999,25.04708064,重新路五段476號
44825,士林國中,Shilin Jr. High School,121.52330153373,25.0946048451863,中正路298號
44826,捷運士林站(中正),MRT Shilin Sta.(Zhongzheng),121.52578999999999,25.095181,中正路243號
44827,福林國小,Fulin Elementary School,121.52906000000002,25.09592,中正路115號同向
11073,文化大學,Chinese Culture U.,121.54648,25.13809,仰德大道四段59號同向(格致路、菁山路口候車亭)
11075,山仔后派出所,Shanzihou Police Substation,121.545792824592,25.1346475689954,仰德大道四段175巷同向
11077,格致國中,Taipei GeZhi Junior High School,121.54690460497801,25.1308945790528,仰德大道四段75號同向
